id,value,context_factor_id,context_factor_value_id,thing_id,user_id,created_at,updated_at,id,title,description,type,image,indoorsLocation,display_title,active,id,title,display_title,active_in_training,active_in_prediction,id,title,display_title,description,context_factor_id,active_in_training,active_in_prediction
683,-1,5,20,67,483d3900ecef4ccd92f170249a01b634,"2019-10-11 13:09:07.501000","2019-10-11 13:09:07.501000",67,"photography piece in a museum",,BCN_I,art-photography.jpg,1,"Photography at a Museum",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
751,-1,5,20,21,0c32137be8a146eaa3d3fd736519fbba,"2019-10-11 17:38:11.562000","2019-10-11 17:38:11.563000",21,"photo printer","Typically found in a supermarket, drugstore or similar.",BCN_I,photo-printer.jpg,1,"Photo Printing Station",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
765,-1,5,20,37,0c32137be8a146eaa3d3fd736519fbba,"2019-10-11 17:39:15.346000","2019-10-11 17:39:15.346000",37,"your own bike",,BCN_I,own-bike.jpg,0,"Your Own Bike",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
766,-1,5,20,14,0c32137be8a146eaa3d3fd736519fbba,"2019-10-11 17:39:33.286000","2019-10-11 17:39:33.286000",14,"coffee machine",,BCN_I,coffee-machine.jpg,1,"Coffee Machine",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
774,-1,5,20,44,0c32137be8a146eaa3d3fd736519fbba,"2019-10-11 17:39:51.197000","2019-10-11 17:39:51.197000",44,"book vending machine",,BCN_I,book-vending-machine.jpg,1,"Book Vending Machine",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
781,0,5,20,19,f6b91c94308745c4a164750e9fbe12a7,"2019-10-11 21:35:44.914000","2019-10-11 21:35:44.914000",19,arcade,"Video games, pinball, air hockey, other coin-operated machines, …",BCN_I,arcade.jpg,1,Arcade,1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
789,0,5,20,50,0607bc0a60a547c0910846e0096721df,"2019-10-13 08:53:29.926000","2019-10-13 08:53:29.926000",50,"milk vending machine","Selling fresh, unprocessed milk. Typically requires you to bring your own bottle.",BCN_I,milk-vending-machine.jpg,1,"Milk Vending Machine",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
810,0,5,20,37,0607bc0a60a547c0910846e0096721df,"2019-10-13 09:05:05.036000","2019-10-13 09:05:05.036000",37,"your own bike",,BCN_I,own-bike.jpg,0,"Your Own Bike",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
818,0,5,20,29,0607bc0a60a547c0910846e0096721df,"2019-10-13 09:05:56.141000","2019-10-13 09:05:56.141000",29,"shared bike","Bike from a sharing provider, located outside a station.",BCN_I,sharing-bike.jpg,0,"Sharing Bike",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
833,0,5,20,67,0607bc0a60a547c0910846e0096721df,"2019-10-13 09:07:18.624000","2019-10-13 09:07:18.625000",67,"photography piece in a museum",,BCN_I,art-photography.jpg,1,"Photography at a Museum",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
839,0,5,20,40,0607bc0a60a547c0910846e0096721df,"2019-10-13 09:07:45.572000","2019-10-13 09:07:45.572000",40,"bottle return machine",,BCN_I,bottle-return-machine.jpg,1,"Bottle Return Machine",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
844,0,5,20,12,0607bc0a60a547c0910846e0096721df,"2019-10-13 09:08:12.189000","2019-10-13 09:08:12.190000",12,printer,,BCN_I,printer.jpg,1,Printer,1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
849,0,5,20,8,0607bc0a60a547c0910846e0096721df,"2019-10-13 09:09:19.545000","2019-10-13 09:09:19.545000",8,"vending machine with drinks",,BCN_I,vending-machine-with-drinks.jpg,1,"Vending Machine with Drinks",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
856,0,5,20,21,0607bc0a60a547c0910846e0096721df,"2019-10-13 09:10:17.509000","2019-10-13 09:10:17.509000",21,"photo printer","Typically found in a supermarket, drugstore or similar.",BCN_I,photo-printer.jpg,1,"Photo Printing Station",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
879,1,5,20,46,0607bc0a60a547c0910846e0096721df,"2019-10-13 09:11:41.277000","2019-10-13 09:11:41.278000",46,"electronics vending machine","Selling charging cables, computer mouses, phones, powerbanks, …",BCN_I,electronics-vending-machine.jpg,1,"Electronics Vending Machine",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
889,-1,5,20,54,0c32137be8a146eaa3d3fd736519fbba,"2019-10-13 12:58:57.499000","2019-10-13 12:58:57.500000",54,"ice cream vending machine",,BCN_I,ice-cream-vending-machine.jpg,1,"Ice Cream Vending Machine",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
902,-1,5,20,66,0c32137be8a146eaa3d3fd736519fbba,"2019-10-13 13:01:11.544000","2019-10-13 13:01:11.545000",66,"sculptures in a museum",,BCN_I,art-sculpture.jpg,1,"Sculpture at a Museum",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
911,-1,5,20,14,d0fe1b6a1f3c4ef8ae91d3db071d2804,"2019-10-13 18:57:18.883000","2019-10-13 18:57:18.883000",14,"coffee machine",,BCN_I,coffee-machine.jpg,1,"Coffee Machine",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
916,-1,5,20,49,d0fe1b6a1f3c4ef8ae91d3db071d2804,"2019-10-13 18:57:52.701000","2019-10-13 18:57:52.701000",49,"cigarette vending machine",,BCN_I,cigarette-vending-machine.jpg,0,"Cigarette Vending Machine",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
932,-1,5,20,21,d0fe1b6a1f3c4ef8ae91d3db071d2804,"2019-10-13 18:58:54.072000","2019-10-13 18:58:54.072000",21,"photo printer","Typically found in a supermarket, drugstore or similar.",BCN_I,photo-printer.jpg,1,"Photo Printing Station",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
964,-1,5,20,29,7f82f67b83e7407893ee02b6a05c6250,"2019-10-13 19:10:17.996000","2019-10-13 19:10:17.997000",29,"shared bike","Bike from a sharing provider, located outside a station.",BCN_I,sharing-bike.jpg,0,"Sharing Bike",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
968,0,5,20,10,7f82f67b83e7407893ee02b6a05c6250,"2019-10-13 19:10:54.134000","2019-10-13 19:10:54.134000",10,"vending machine with food",,BCN_I,vending-machine-with-food.jpg,1,"Vending Machine with Food",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
992,0,5,20,65,bfe4891eca624c7c99db675b6f82421c,"2019-10-13 19:16:36.013000","2019-10-13 19:16:36.013000",65,"painting in a museum",,BCN_I,art-painting.jpg,1,"Painting at a Museum",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1002,0,5,20,62,bfe4891eca624c7c99db675b6f82421c,"2019-10-13 19:18:09.913000","2019-10-13 19:18:09.913000",62,"trade show booth","One out of multiple booths at a trade show.",BCN_I,trade-show-booth.jpg,1,"Trade Show Booth",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1018,-1,5,20,58,e78038f60a3c4ed6ab3ebcfb771e18f1,"2019-10-13 19:33:42.269000","2019-10-13 19:33:42.269000",58,"stamps vending machine",,BCN_I,stamp-vending-machine.jpg,0,"Stamps Vending Machine",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1025,-1,5,20,70,e78038f60a3c4ed6ab3ebcfb771e18f1,"2019-10-13 19:33:52.173000","2019-10-13 19:33:52.173000",70,"parking ticket machine",,BCN_I,parking-ticket-machine.jpg,0,"Parking Ticket Machine",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1051,-1,5,20,66,c93e18f2303e46a8be0ffad5554df2a6,"2019-10-13 20:30:02.519000","2019-10-13 20:30:02.519000",66,"sculptures in a museum",,BCN_I,art-sculpture.jpg,1,"Sculpture at a Museum",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1078,0,5,20,58,c93e18f2303e46a8be0ffad5554df2a6,"2019-10-13 20:33:20.844000","2019-10-13 20:33:20.844000",58,"stamps vending machine",,BCN_I,stamp-vending-machine.jpg,0,"Stamps Vending Machine",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1091,0,5,20,53,0f6159735a224d88a050864ae5a4bc51,"2019-10-13 21:03:53.076000","2019-10-13 21:03:53.076000",53,"equipment vending machine","Selling various pieces of equipment, such as bike tubes.",BCN_I,equipment-vending-machine.jpg,0,"Equipment Vending Machine",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1109,1,5,20,22,ea1f2ef371664b0abb590f0c3af4c67d,"2019-10-13 21:12:54.302000","2019-10-13 21:12:54.302000",22,"food order machine in a restaurant","Primarily used in fast food restaurants.",BCN_I,food-order-machine-restaurant.jpg,1,"Order Kiosk in a Restaurant",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1115,0,5,20,10,ea1f2ef371664b0abb590f0c3af4c67d,"2019-10-13 21:13:14.934000","2019-10-13 21:13:14.934000",10,"vending machine with food",,BCN_I,vending-machine-with-food.jpg,1,"Vending Machine with Food",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1132,-1,5,20,70,ea1f2ef371664b0abb590f0c3af4c67d,"2019-10-13 21:14:30.185000","2019-10-13 21:14:30.186000",70,"parking ticket machine",,BCN_I,parking-ticket-machine.jpg,0,"Parking Ticket Machine",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1172,-1,5,20,71,ea1f2ef371664b0abb590f0c3af4c67d,"2019-10-13 21:17:06.766000","2019-10-13 21:17:06.767000",71,"post box",,BCN_I,post-box.png,0,"Post Box",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1196,-1,5,20,69,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-13 21:27:17.416000","2019-10-13 21:27:17.416000",69,"art installation in a museum",,BCN_I,art-installation.jpg,1,"Art Installation at a Museum",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1209,0,5,20,59,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-13 21:28:10.669000","2019-10-13 21:28:10.669000",59,"public wifi access point",,BCN_I,public-wifi.jpg,1,"Public WiFi Access Point",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1214,-1,5,20,64,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-13 21:28:55.890000","2019-10-13 21:28:55.890000",64,"multimedia device in a museum",,BCN_I,museum-multimedia.jpg,1,"Multimedia Device at a Museum",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1235,-1,5,20,10,0f6159735a224d88a050864ae5a4bc51,"2019-10-13 21:30:47.147000","2019-10-13 21:30:47.147000",10,"vending machine with food",,BCN_I,vending-machine-with-food.jpg,1,"Vending Machine with Food",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1278,-1,5,20,54,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-13 21:34:50.382000","2019-10-13 21:34:50.382000",54,"ice cream vending machine",,BCN_I,ice-cream-vending-machine.jpg,1,"Ice Cream Vending Machine",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1289,-1,5,20,72,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-13 21:35:17.899000","2019-10-13 21:35:17.899000",72,"toy vending machine",,BCN_I,toy-vending-machine.jpg,1,"Toy Vending Machine",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1301,0,5,20,37,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-13 21:36:14.946000","2019-10-13 21:36:14.946000",37,"your own bike",,BCN_I,own-bike.jpg,0,"Your Own Bike",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1320,-1,5,20,50,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-13 21:36:56.159000","2019-10-13 21:36:56.159000",50,"milk vending machine","Selling fresh, unprocessed milk. Typically requires you to bring your own bottle.",BCN_I,milk-vending-machine.jpg,1,"Milk Vending Machine",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1328,-1,5,20,13,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-13 21:37:23.909000","2019-10-13 21:37:23.909000",13,"photo booth",,BCN_I,photo-booth.jpg,1,"Photo Booth",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1341,-1,5,20,29,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-13 21:39:19.036000","2019-10-13 21:39:19.036000",29,"shared bike","Bike from a sharing provider, located outside a station.",BCN_I,sharing-bike.jpg,0,"Sharing Bike",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1350,-1,5,20,67,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-13 21:40:23.712000","2019-10-13 21:40:23.713000",67,"photography piece in a museum",,BCN_I,art-photography.jpg,1,"Photography at a Museum",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1356,-1,5,20,40,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-13 21:41:15.800000","2019-10-13 21:41:15.800000",40,"bottle return machine",,BCN_I,bottle-return-machine.jpg,1,"Bottle Return Machine",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1368,-1,5,20,70,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-13 21:42:13.569000","2019-10-13 21:42:13.569000",70,"parking ticket machine",,BCN_I,parking-ticket-machine.jpg,0,"Parking Ticket Machine",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1384,-1,5,20,6,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-13 21:43:42.458000","2019-10-13 21:43:42.458000",6,ATM,,BCN_I,atm.jpg,1,ATM/Cashpoint,1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1439,-1,5,20,65,0f6159735a224d88a050864ae5a4bc51,"2019-10-13 21:49:39.273000","2019-10-13 21:49:39.273000",65,"painting in a museum",,BCN_I,art-painting.jpg,1,"Painting at a Museum",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1471,-1,5,20,8,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-13 21:52:14.026000","2019-10-13 21:52:14.026000",8,"vending machine with drinks",,BCN_I,vending-machine-with-drinks.jpg,1,"Vending Machine with Drinks",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1487,0,5,20,20,0f6159735a224d88a050864ae5a4bc51,"2019-10-13 21:53:35.275000","2019-10-13 21:53:35.276000",20,"airport check-in kiosk",,BCN_I,airport-checkin-kiosk.jpg,1,"Airport Check-In Kiosk",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1500,-1,5,20,23,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-13 21:55:15.526000","2019-10-13 21:55:15.527000",23,"smart home control unit","Mounted screen somewhere in your home.",BCN_I,smart-home-control-unit.jpg,1,"Smart Home Control Unit",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1503,-1,5,20,12,0f6159735a224d88a050864ae5a4bc51,"2019-10-13 21:55:19.374000","2019-10-13 21:55:19.374000",12,printer,,BCN_I,printer.jpg,1,Printer,1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1508,-1,5,20,20,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-13 21:55:42.781000","2019-10-13 21:55:42.781000",20,"airport check-in kiosk",,BCN_I,airport-checkin-kiosk.jpg,1,"Airport Check-In Kiosk",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1549,-1,5,20,49,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-13 21:59:43.787000","2019-10-13 21:59:43.787000",49,"cigarette vending machine",,BCN_I,cigarette-vending-machine.jpg,0,"Cigarette Vending Machine",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1632,-1,5,20,21,247a42cf4ce8484f9b4fccc55c2fb4fc,"2019-10-14 18:54:02.714000","2019-10-14 18:54:02.714000",21,"photo printer","Typically found in a supermarket, drugstore or similar.",BCN_I,photo-printer.jpg,1,"Photo Printing Station",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1638,-1,5,20,59,247a42cf4ce8484f9b4fccc55c2fb4fc,"2019-10-14 18:54:19.082000","2019-10-14 18:54:19.082000",59,"public wifi access point",,BCN_I,public-wifi.jpg,1,"Public WiFi Access Point",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1644,-1,5,20,65,247a42cf4ce8484f9b4fccc55c2fb4fc,"2019-10-14 18:54:40.556000","2019-10-14 18:54:40.556000",65,"painting in a museum",,BCN_I,art-painting.jpg,1,"Painting at a Museum",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1715,-1,5,20,28,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-14 21:34:08.949000","2019-10-14 21:34:08.949000",28,"bike sharing station",,BCN_I,bike-sharing-station.jpg,0,"Bike Sharing Station",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1763,-1,5,20,23,0f6159735a224d88a050864ae5a4bc51,"2019-10-14 21:42:38.109000","2019-10-14 21:42:38.110000",23,"smart home control unit","Mounted screen somewhere in your home.",BCN_I,smart-home-control-unit.jpg,1,"Smart Home Control Unit",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1767,-1,5,20,46,0f6159735a224d88a050864ae5a4bc51,"2019-10-14 21:42:57.590000","2019-10-14 21:42:57.590000",46,"electronics vending machine","Selling charging cables, computer mouses, phones, powerbanks, …",BCN_I,electronics-vending-machine.jpg,1,"Electronics Vending Machine",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1796,-1,5,20,62,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-14 21:48:52.890000","2019-10-14 21:48:52.890000",62,"trade show booth","One out of multiple booths at a trade show.",BCN_I,trade-show-booth.jpg,1,"Trade Show Booth",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1831,-1,5,20,25,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-14 21:51:18.364000","2019-10-14 21:51:18.364000",25,"drinking fountain",,BCN_I,drinking-fountain.jpg,1,"Drinking Fountain",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
1888,-1,5,20,24,31103cb3a0554f13b5e34b8fa32ea588,"2019-10-14 21:55:11.716000","2019-10-14 21:55:11.716000",24,"public computer","Typically located in hotels, airports, …",BCN_I,public-computer.jpg,1,"Public Computer or Internet Terminal",1,5,crowdedness,Crowdedness,1,1,20,mediumCrowded,"medium crowded","the place is a bit crowded.",5,1,1
